"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ACX60_RS16600",1851.84478051006,0.71766550318298,0.100808558782777,1.18662102570662e-13,5.9365951903734e-12
"ACX60_RS14325",1097.39541321499,-0.917067375549435,0.131291028610423,2.41589489472956e-13,1.19114122201014e-11
"ACX60_RS15325",3882.57916122729,0.920364551154126,0.13228365903972,2.92558927781637e-13,1.42183638901876e-11
"ACX60_RS04880",2124.90644357024,0.671776495646908,0.0953162020566469,3.30571547686388e-13,1.58394986651985e-11
"ACX60_RS14515",2662.38433943278,0.89194206874632,0.129095184803204,4.38180360242313e-13,2.07040220214493e-11
"ACX60_RS00345",509.581205259501,-0.769855898720435,0.111483058308346,5.33273136592052e-13,2.48519891874816e-11
"ACX60_RS03440",652.670657444917,-0.729417391838918,0.105803473465961,6.13880444561888e-13,2.82219090864803e-11
"ACX60_RS17805",2531.70192928384,0.689194131586305,0.101529388322539,1.40750357725586e-12,6.38443622643258e-11
"ACX60_RS12055",45.5769271752767,-2.4424411154269,0.367786510815377,1.80880112922376e-12,8.09676505476215e-11
"ACX60_RS01525",537.398720592323,-0.889746312144308,0.13304602460767,1.99978989664994e-12,8.83543536156248e-11
"ACX60_RS08050",906.728976773456,0.729023582152871,0.108386519403709,2.09445804456768e-12,9.13505931746057e-11
"ACX60_RS05710",546.755364105016,0.832328963519785,0.124994175092484,2.7045562248544e-12,1.1646709211335e-10
"ACX60_RS17745",9588.35036279133,0.467709930236733,0.0703864588069915,7.0167107705852e-12,2.98385625519136e-10
"ACX60_RS17800",10249.5189553778,0.495024849816189,0.074710659196708,7.4339744465197e-12,3.12226926753828e-10
"ACX60_RS15795",3717.87822143696,0.721618921146285,0.110856279577714,9.05431887277614e-12,3.75643814697371e-10
"ACX60_RS08940",371.764501342306,-0.952797312026921,0.147856622860837,9.45375633962847e-12,3.87490109245977e-10
"ACX60_RS15900",465.524206779456,0.849376713964725,0.131489385814992,9.83253808932881e-12,3.97598176636751e-10
"ACX60_RS05415",3486.33479195093,0.699145977350808,0.107365296958903,9.93411082131801e-12,3.97598176636751e-10
"ACX60_RS13980",14760.5384909336,0.552699090186547,0.0847279266902668,1.20543806388424e-11,4.7684887131793e-10
"ACX60_RS01580",2732.5117468518,0.560095083404467,0.086088225670366,1.3135303903853e-11,5.10718488645312e-10
"ACX60_RS13975",5342.35186431227,0.582221596190549,0.0895179989025477,1.32796233896239e-11,5.10718488645312e-10
"ACX60_RS05305",22514.7656765201,0.45101168580607,0.0704498191729591,1.34957134532599e-11,5.10718488645312e-10
"ACX60_RS05280",16312.2445882667,-0.537137752496652,0.0822723877443045,1.35110711281829e-11,5.10718488645312e-10
"ACX60_RS07265",1842.75647391429,0.61082038350486,0.0944766662015219,1.52498469024467e-11,5.7010966112224e-10
"ACX60_RS05310",16799.6017357895,0.491936095884799,0.0754773989005211,1.8606699098571e-11,6.88043373188461e-10
"ACX60_RS09785",5185.33650129828,-0.545285760227049,0.0847335567234184,2.16264031634102e-11,7.91107780235715e-10
"ACX60_RS18110",1074.01108526119,0.6357903677632,0.0993989605708015,2.21835131295196e-11,8.02854379432187e-10
"ACX60_RS13340",2957.03116165343,-0.746960571013055,0.120056063406013,5.23078410730851e-11,1.87317131926985e-09
"ACX60_RS16595",1944.48087438099,0.585243801668042,0.0931179896109574,5.95424484229718e-11,2.11003551598906e-09
"ACX60_RS05685",7642.25002744529,0.455132718931769,0.0720821241657281,6.48011109583827e-11,2.27271525237544e-09
"ACX60_RS00450",1963.00204295744,0.488134582984012,0.0777211597739921,7.20545486587397e-11,2.50132218915339e-09
"ACX60_RS13720",4664.63796801611,0.53179858736195,0.0850459746204741,7.47876857468265e-11,2.56997683748185e-09
"ACX60_RS10685",764.799426051145,-0.68116035999935,0.110135053931355,7.6202815767795e-11,2.5775177531827e-09
"ACX60_RS13500",2741.60144996508,-0.521898432871253,0.0832627321329878,7.6522425946929e-11,2.5775177531827e-09
"ACX60_RS03190",3128.69707337455,0.581310505410401,0.093411548285141,7.84779408715968e-11,2.61747014554091e-09
"ACX60_RS01300",860.436200432318,-0.809868517422376,0.132109250322796,8.599820518038e-11,2.84044557304517e-09
"ACX60_RS03460",88.5446132473615,1.52107416004045,0.252764137232263,1.05845213985943e-10,3.46235978827093e-09
